lead_id,created_date_key,dealer_id,contact_id,lead_source,lead_status,vehicle_interest,assigned_to_rep,first_response_hours,is_converted,converted_date_key,opportunity_id,lost_reason,age_at_close_days,region
LD-11142,20231121,DLR-12,CON-03468,Referral,Lost,VHL-039,REP-02,5.21,False,,,Price,48,West
LD-11143,20230707,DLR-09,CON-05628,Campaign,Working,VHL-004,REP-21,10.75,False,,,,15,East
LD-11144,20230529,DLR-08,CON-00551,Web Form,Lost,VHL-030,REP-20,13.88,False,,,Price,47,East
LD-11145,20230523,DLR-05,CON-03297,Referral,Converted,VHL-013,REP-10,4.78,True,20230523.0,OPP-02727,,24,South
LD-11146,20230505,DLR-11,CON-01528,Campaign,Converted,VHL-024,REP-17,32.98,True,20230505.0,OPP-04291,,9,West
LD-11147,20241210,DLR-03,CON-02713,Referral,Lost,VHL-006,REP-14,1.96,False,,,Price,6,North
LD-11148,20240921,DLR-11,CON-01524,Walk-in,Working,VHL-043,REP-15,0.6,False,,,,12,West
LD-11149,20240717,DLR-01,CON-00408,Web Form,Lost,VHL-005,REP-05,3.39,False,,,No Response,40,North
LD-11150,20241116,DLR-08,CON-05152,Web Form,Qualified,VHL-015,REP-03,12.14,False,,,,22,East
LD-11151,20231220,DLR-12,CON-04368,Web Form,Working,VHL-040,REP-01,8.2,False,,,,15,West
LD-11152,20240326,DLR-09,CON-02621,Referral,Lost,VHL-005,REP-20,2.39,False,,,Price,19,East
LD-11153,20230812,DLR-01,CON-03133,Web Form,Lost,VHL-018,REP-23,3.61,False,,,Bought Elsewhere,28,North
LD-11154,20240131,DLR-10,CON-04674,Walk-in,Converted,VHL-004,REP-07,0.1,True,20240131.0,OPP-00583,,15,West
LD-11155,20241110,DLR-09,CON-00943,Walk-in,New,VHL-038,REP-11,0.19,False,,,,3,East
LD-11156,20240711,DLR-10,CON-05689,Referral,Lost,VHL-025,REP-20,4.67,False,,,Bought Elsewhere,38,West
LD-11157,20240106,DLR-01,CON-04913,Web Form,Qualified,VHL-036,REP-19,6.89,False,,,,10,North
LD-11158,20240307,DLR-04,CON-03079,Web Form,Working,VHL-027,REP-06,7.82,False,,,,6,South
LD-11159,20231123,DLR-02,CON-02596,Referral,Qualified,VHL-030,REP-23,3.98,False,,,,7,North
LD-11160,20231229,DLR-09,CON-03910,Web Form,Converted,VHL-009,REP-13,15.72,True,20231229.0,OPP-03411,,8,East
LD-11161,20231206,DLR-03,CON-04954,Walk-in,New,VHL-014,REP-22,0.9,False,,,,29,North
LD-11162,20230710,DLR-08,CON-05694,Walk-in,Converted,VHL-039,REP-10,0.21,True,20230710.0,OPP-01271,,25,East
LD-11163,20240312,DLR-03,CON-02704,Social Media,Working,VHL-031,REP-06,12.69,False,,,,9,North
LD-11164,20240716,DLR-10,CON-01110,Campaign,Lost,VHL-023,REP-22,47.6,False,,,Price,15,West
LD-11165,20240303,DLR-10,CON-04597,Campaign,Lost,VHL-036,REP-01,46.69,False,,,Other,10,West
LD-11166,20230626,DLR-09,CON-02336,Web Form,Converted,VHL-029,REP-22,9.25,True,20230626.0,OPP-03038,,17,East
LD-11167,20230803,DLR-08,CON-04420,Phone Inbound,Working,VHL-032,REP-21,0.1,False,,,,16,East
LD-11168,20230919,DLR-06,CON-00118,Web Form,Converted,VHL-023,REP-23,12.35,True,20230919.0,OPP-01975,,18,South
LD-11169,20230617,DLR-05,CON-01999,Web Form,Converted,VHL-042,REP-10,8.07,True,20230617.0,OPP-01284,,27,South
LD-11170,20230707,DLR-03,CON-00324,Walk-in,Converted,VHL-015,REP-20,0.47,True,20230707.0,OPP-01782,,3,North
LD-11171,20241130,DLR-04,CON-02022,Social Media,Qualified,VHL-007,REP-21,46.73,False,,,,9,South
LD-11172,20241218,DLR-09,CON-01518,Campaign,Working,VHL-041,REP-14,27.34,False,,,,20,East
LD-11173,20240217,DLR-09,CON-05469,Campaign,Lost,VHL-013,REP-18,12.14,False,,,Other,56,East
LD-11174,20230510,DLR-06,CON-03742,Web Form,Working,VHL-045,REP-22,7.2,False,,,,27,South
LD-11175,20231013,DLR-03,CON-02322,Walk-in,New,VHL-019,REP-02,0.7,False,,,,28,North
LD-11176,20240704,DLR-01,CON-02602,Web Form,Lost,VHL-018,REP-17,10.54,False,,,Bought Elsewhere,11,North
LD-11177,20241125,DLR-09,CON-04270,Web Form,New,VHL-029,REP-18,9.55,False,,,,11,East
LD-11178,20240821,DLR-07,CON-04570,Web Form,Working,VHL-009,REP-18,12.23,False,,,,23,East
LD-11179,20241118,DLR-08,CON-02060,Phone Inbound,Qualified,VHL-035,REP-11,0.2,False,,,,12,East
LD-11180,20231202,DLR-05,CON-01156,Walk-in,Lost,VHL-011,REP-23,0.55,False,,,Price,32,South
LD-11181,20240625,DLR-11,CON-05178,Social Media,New,VHL-044,REP-01,0.1,False,,,,5,West
LD-11182,20231229,DLR-06,CON-01111,Walk-in,Qualified,VHL-024,REP-17,0.37,False,,,,9,South
LD-11183,20230430,DLR-03,CON-01879,Referral,Converted,VHL-029,REP-10,4.15,True,20230430.0,OPP-00606,,45,North
LD-11184,20230303,DLR-03,CON-00891,Web Form,Lost,VHL-016,REP-19,6.94,False,,,No Response,31,North
LD-11185,20230521,DLR-11,CON-04950,Web Form,Working,VHL-032,REP-14,6.64,False,,,,20,West
LD-11186,20240413,DLR-02,CON-02721,Web Form,Converted,VHL-018,REP-10,4.33,True,20240413.0,OPP-03662,,35,North
LD-11187,20240319,DLR-11,CON-02188,Web Form,Working,VHL-044,REP-15,12.51,False,,,,6,West
LD-11188,20231206,DLR-11,CON-03996,Web Form,New,VHL-042,REP-18,10.69,False,,,,20,West
LD-11189,20230329,DLR-10,CON-01157,Campaign,Working,VHL-011,REP-15,32.25,False,,,,19,West
LD-11190,20230906,DLR-06,CON-01226,Social Media,Lost,VHL-014,REP-02,15.29,False,,,Other,7,South
LD-11191,20240516,DLR-07,CON-04687,Web Form,New,VHL-028,REP-07,7.86,False,,,,26,East
LD-11192,20240303,DLR-05,CON-00737,Referral,Working,VHL-011,REP-09,2.58,False,,,,25,South
LD-11193,20240129,DLR-02,CON-04882,Referral,Converted,VHL-005,REP-04,2.58,True,20240129.0,OPP-04143,,9,North
LD-11194,20240229,DLR-05,CON-01190,Referral,Converted,VHL-028,REP-20,2.08,True,20240229.0,OPP-01452,,5,South
LD-11195,20240713,DLR-11,CON-01117,Web Form,Working,VHL-014,REP-09,7.12,False,,,,7,West
LD-11196,20240116,DLR-02,CON-01923,Walk-in,Converted,VHL-007,REP-16,0.75,True,20240116.0,OPP-04246,,31,North
LD-11197,20230306,DLR-07,CON-01710,Web Form,Qualified,VHL-005,REP-08,0.85,False,,,,4,East
LD-11198,20230316,DLR-01,CON-01810,Campaign,Qualified,VHL-010,REP-24,41.77,False,,,,20,North
LD-11199,20230321,DLR-02,CON-04195,Campaign,Converted,VHL-021,REP-13,28.84,True,20230321.0,OPP-01029,,31,North
LD-11200,20230322,DLR-11,CON-05109,Walk-in,Converted,VHL-034,REP-03,0.49,True,20230322.0,OPP-03676,,15,West
LD-11201,20230508,DLR-01,CON-05733,Referral,Converted,VHL-031,REP-22,4.36,True,20230508.0,OPP-00589,,44,North
LD-11202,20230922,DLR-04,CON-00632,Walk-in,Converted,VHL-002,REP-14,0.1,True,20230922.0,OPP-04180,,6,South
LD-11203,20230422,DLR-10,CON-05450,Campaign,Working,VHL-008,REP-14,17.35,False,,,,8,West
LD-11204,20240222,DLR-12,CON-03388,Walk-in,Converted,VHL-022,REP-24,0.46,True,20240222.0,OPP-03195,,45,West
LD-11205,20240909,DLR-03,CON-05084,Walk-in,Converted,VHL-001,REP-07,0.91,True,20240909.0,OPP-02237,,8,North
LD-11206,20240207,DLR-10,CON-00508,Web Form,Converted,VHL-038,REP-21,8.31,True,20240207.0,OPP-00719,,25,West
LD-11207,20241101,DLR-12,CON-05254,Walk-in,Converted,VHL-004,REP-18,0.64,True,20241101.0,OPP-02855,,10,West
LD-11208,20230628,DLR-06,CON-01611,Phone Inbound,Lost,VHL-034,REP-03,0.16,False,,,Bought Elsewhere,37,South
LD-11209,20241210,DLR-06,CON-04498,Walk-in,Lost,VHL-024,REP-04,0.65,False,,,Other,56,South
LD-11210,20240322,DLR-08,CON-02656,Campaign,New,VHL-017,REP-12,40.77,False,,,,7,East
LD-11211,20230105,DLR-04,CON-02349,Phone Inbound,Qualified,VHL-023,REP-20,0.4,False,,,,27,South
LD-11212,20230418,DLR-07,CON-05450,Web Form,Working,VHL-028,REP-06,8.17,False,,,,22,East
LD-11213,20231213,DLR-06,CON-02700,Web Form,Converted,VHL-029,REP-14,11.2,True,20231213.0,OPP-02294,,33,South
LD-11214,20231212,DLR-02,CON-03711,Social Media,New,VHL-025,REP-07,42.93,False,,,,19,North
LD-11215,20231011,DLR-09,CON-01036,Web Form,Qualified,VHL-007,REP-17,10.53,False,,,,20,East
LD-11216,20240726,DLR-11,CON-00305,Campaign,Lost,VHL-026,REP-09,35.12,False,,,Other,22,West
LD-11217,20240310,DLR-10,CON-03505,Campaign,Lost,VHL-015,REP-03,35.04,False,,,Price,8,West
LD-11218,20240328,DLR-10,CON-04335,Social Media,Lost,VHL-033,REP-21,34.47,False,,,No Response,28,West
LD-11219,20241205,DLR-10,CON-03040,Web Form,Working,VHL-033,REP-13,11.07,False,,,,21,West
LD-11220,20230113,DLR-09,CON-00778,Phone Inbound,Lost,VHL-020,REP-22,0.19,False,,,Price,12,East
LD-11221,20230926,DLR-06,CON-01782,Web Form,New,VHL-033,REP-02,4.81,False,,,,11,South
LD-11222,20240130,DLR-10,CON-00508,Walk-in,New,VHL-009,REP-17,0.42,False,,,,1,West
LD-11223,20230702,DLR-02,CON-00380,Campaign,Lost,VHL-039,REP-15,23.24,False,,,Other,38,North
LD-11224,20230518,DLR-03,CON-02620,Walk-in,Lost,VHL-036,REP-10,0.1,False,,,No Budget,2,North
LD-11225,20240626,DLR-04,CON-03604,Referral,Converted,VHL-014,REP-06,4.29,True,20240626.0,OPP-02084,,36,South
LD-11226,20240823,DLR-03,CON-04388,Web Form,Qualified,VHL-029,REP-06,0.1,False,,,,11,North
LD-11227,20231020,DLR-06,CON-03308,Referral,Converted,VHL-027,REP-12,7.07,True,20231020.0,OPP-02386,,34,South
LD-11228,20231105,DLR-03,CON-05682,Web Form,Lost,VHL-043,REP-13,14.51,False,,,Price,39,North
LD-11229,20230905,DLR-01,CON-05259,Web Form,Lost,VHL-017,REP-18,7.46,False,,,Price,55,North
LD-11230,20230918,DLR-05,CON-00513,Referral,Lost,VHL-027,REP-12,3.01,False,,,Price,28,South
LD-11231,20241107,DLR-11,CON-01607,Phone Inbound,New,VHL-040,REP-24,0.3,False,,,,14,West
LD-11232,20230623,DLR-01,CON-05395,Campaign,Lost,VHL-043,REP-17,18.11,False,,,No Budget,32,North
LD-11233,20231118,DLR-03,CON-02867,Web Form,Working,VHL-042,REP-04,9.27,False,,,,18,North
LD-11234,20230208,DLR-10,CON-02989,Web Form,Working,VHL-027,REP-20,7.92,False,,,,15,West
LD-11235,20230807,DLR-02,CON-02560,Referral,Working,VHL-021,REP-04,2.86,False,,,,11,North
LD-11236,20230317,DLR-09,CON-02845,Walk-in,Converted,VHL-019,REP-08,0.55,True,20230317.0,OPP-02168,,38,East
LD-11237,20230504,DLR-12,CON-00869,Web Form,Working,VHL-016,REP-10,3.25,False,,,,5,West
LD-11238,20230718,DLR-09,CON-01949,Web Form,Converted,VHL-012,REP-17,8.66,True,20230718.0,OPP-01574,,36,East
LD-11239,20240330,DLR-06,CON-01902,Referral,Converted,VHL-042,REP-20,3.25,True,20240330.0,OPP-01444,,7,South
LD-11240,20231118,DLR-02,CON-03779,Campaign,Qualified,VHL-035,REP-10,25.29,False,,,,10,North
LD-11241,20240207,DLR-09,CON-02685,Referral,Converted,VHL-031,REP-09,2.68,True,20240207.0,OPP-00741,,7,East
LD-11242,20240722,DLR-08,CON-04387,Walk-in,New,VHL-038,REP-13,0.84,False,,,,6,East
LD-11243,20240604,DLR-12,CON-04006,Campaign,Working,VHL-019,REP-23,20.46,False,,,,17,West
LD-11244,20240303,DLR-09,CON-00308,Walk-in,Converted,VHL-040,REP-01,0.57,True,20240303.0,OPP-03824,,4,East
LD-11245,20230801,DLR-04,CON-00794,Web Form,Lost,VHL-024,REP-24,13.69,False,,,No Budget,59,South
LD-11246,20240928,DLR-08,CON-00050,Walk-in,Converted,VHL-018,REP-13,0.48,True,20240928.0,OPP-00365,,35,East
LD-11247,20230219,DLR-04,CON-03096,Referral,Lost,VHL-033,REP-17,3.32,False,,,Price,43,South
LD-11248,20241214,DLR-12,CON-03362,Phone Inbound,Converted,VHL-001,REP-14,0.24,True,20241214.0,OPP-02553,,25,West
LD-11249,20240928,DLR-02,CON-05434,Walk-in,Lost,VHL-016,REP-11,0.87,False,,,Bought Elsewhere,28,North
LD-11250,20241112,DLR-02,CON-04653,Campaign,Lost,VHL-029,REP-19,21.42,False,,,No Response,16,North
LD-11251,20241209,DLR-07,CON-00308,Web Form,Working,VHL-033,REP-18,13.63,False,,,,7,East
LD-11252,20230911,DLR-12,CON-03690,Walk-in,Converted,VHL-036,REP-14,0.47,True,20230911.0,OPP-00976,,22,West
LD-11253,20241116,DLR-08,CON-03783,Web Form,Qualified,VHL-009,REP-22,5.06,False,,,,27,East
LD-11254,20230202,DLR-06,CON-04202,Web Form,Lost,VHL-036,REP-20,11.22,False,,,No Response,11,South
LD-11255,20230821,DLR-10,CON-03932,Walk-in,Lost,VHL-043,REP-10,0.41,False,,,No Budget,32,West
LD-11256,20240817,DLR-01,CON-02507,Referral,Working,VHL-012,REP-06,3.93,False,,,,8,North
LD-11257,20240720,DLR-10,CON-00445,Referral,Converted,VHL-011,REP-23,0.1,True,20240720.0,OPP-04025,,32,West
LD-11258,20240713,DLR-03,CON-02205,Referral,Lost,VHL-002,REP-05,3.01,False,,,Other,55,North
LD-11259,20240107,DLR-08,CON-04138,Referral,Working,VHL-021,REP-19,2.31,False,,,,28,East
LD-11260,20240119,DLR-11,CON-03197,Referral,Lost,VHL-036,REP-14,1.41,False,,,Bought Elsewhere,37,West
LD-11261,20230227,DLR-07,CON-04563,Walk-in,Converted,VHL-045,REP-01,0.33,True,20230227.0,OPP-03960,,42,East
LD-11262,20240412,DLR-06,CON-00824,Walk-in,Qualified,VHL-001,REP-03,0.33,False,,,,24,South
LD-11263,20230712,DLR-06,CON-05154,Referral,Converted,VHL-012,REP-14,2.93,True,20230712.0,OPP-01512,,21,South
LD-11264,20240909,DLR-06,CON-04245,Walk-in,Converted,VHL-037,REP-05,0.1,True,20240909.0,OPP-03771,,7,South
LD-11265,20240331,DLR-06,CON-01216,Walk-in,Working,VHL-007,REP-10,0.59,False,,,,1,South
LD-11266,20240317,DLR-11,CON-04950,Campaign,Working,VHL-007,REP-15,37.66,False,,,,28,West
LD-11267,20231102,DLR-01,CON-00426,Social Media,Converted,VHL-029,REP-05,39.37,True,20231102.0,OPP-03656,,11,North
LD-11268,20240523,DLR-09,CON-03034,Web Form,Working,VHL-029,REP-05,11.74,False,,,,10,East
LD-11269,20240416,DLR-03,CON-00944,Walk-in,Working,VHL-022,REP-16,0.83,False,,,,20,North
LD-11270,20230807,DLR-01,CON-02381,Walk-in,Converted,VHL-040,REP-18,0.87,True,20230807.0,OPP-03994,,22,North
LD-11271,20230118,DLR-03,CON-05705,Campaign,Lost,VHL-007,REP-13,42.7,False,,,No Response,31,North
LD-11272,20241110,DLR-10,CON-03606,Walk-in,Working,VHL-032,REP-03,0.35,False,,,,30,West
LD-11273,20240723,DLR-11,CON-00228,Web Form,Qualified,VHL-025,REP-04,5.63,False,,,,20,West
LD-11274,20240318,DLR-05,CON-03022,Web Form,Lost,VHL-006,REP-22,11.63,False,,,Bought Elsewhere,3,South
LD-11275,20230604,DLR-12,CON-04180,Web Form,Working,VHL-032,REP-08,11.33,False,,,,19,West
LD-11276,20230225,DLR-05,CON-01666,Web Form,New,VHL-003,REP-04,11.6,False,,,,8,South
LD-11277,20241221,DLR-05,CON-01479,Walk-in,Converted,VHL-009,REP-16,1.07,True,20241221.0,OPP-04089,,38,South
LD-11278,20241021,DLR-06,CON-01189,Campaign,Converted,VHL-020,REP-23,24.11,True,20241021.0,OPP-04150,,15,South
LD-11279,20240306,DLR-01,CON-00954,Social Media,Qualified,VHL-002,REP-10,41.11,False,,,,0,North
LD-11280,20231125,DLR-09,CON-00452,Web Form,Converted,VHL-008,REP-20,4.58,True,20231125.0,OPP-03117,,30,East
LD-11281,20231104,DLR-12,CON-05160,Walk-in,Converted,VHL-033,REP-13,1.14,True,20231104.0,OPP-03786,,36,West
LD-11282,20240701,DLR-06,CON-00239,Phone Inbound,Lost,VHL-041,REP-20,0.2,False,,,Other,51,South
LD-11283,20230731,DLR-11,CON-00569,Web Form,Lost,VHL-020,REP-12,7.27,False,,,No Budget,56,West
LD-11284,20240916,DLR-11,CON-05139,Walk-in,Converted,VHL-038,REP-03,0.4,True,20240916.0,OPP-00563,,1,West
LD-11285,20240717,DLR-01,CON-03340,Web Form,Working,VHL-013,REP-17,5.92,False,,,,23,North
LD-11286,20240416,DLR-09,CON-02526,Referral,New,VHL-029,REP-11,1.91,False,,,,12,East
LD-11287,20230907,DLR-02,CON-02068,Social Media,Working,VHL-002,REP-07,29.72,False,,,,8,North
LD-11288,20230119,DLR-07,CON-00225,Campaign,Working,VHL-002,REP-11,10.34,False,,,,17,East
LD-11289,20240706,DLR-10,CON-03849,Social Media,Lost,VHL-019,REP-18,26.58,False,,,Price,11,West
LD-11290,20230223,DLR-12,CON-04333,Walk-in,Converted,VHL-014,REP-12,1.08,True,20230223.0,OPP-00276,,16,West
LD-11291,20240305,DLR-09,CON-01725,Walk-in,Converted,VHL-041,REP-09,0.72,True,20240305.0,OPP-04434,,41,East
LD-11292,20231120,DLR-04,CON-02397,Walk-in,New,VHL-023,REP-16,0.78,False,,,,3,South
LD-11293,20230315,DLR-06,CON-05735,Phone Inbound,Working,VHL-010,REP-22,0.43,False,,,,21,South
LD-11294,20230603,DLR-11,CON-01601,Walk-in,Lost,VHL-020,REP-03,1.05,False,,,No Budget,48,West
LD-11295,20241011,DLR-01,CON-02087,Web Form,Working,VHL-025,REP-12,1.41,False,,,,12,North
LD-11296,20240821,DLR-03,CON-03610,Social Media,Converted,VHL-007,REP-07,21.24,True,20240821.0,OPP-00057,,45,North
LD-11297,20230719,DLR-12,CON-01498,Web Form,Working,VHL-026,REP-12,5.29,False,,,,29,West
LD-11298,20230608,DLR-08,CON-04377,Walk-in,Converted,VHL-024,REP-02,0.36,True,20230608.0,OPP-00180,,29,East
LD-11299,20241011,DLR-04,CON-02864,Web Form,Lost,VHL-024,REP-21,7.3,False,,,No Response,33,South
LD-11300,20231003,DLR-01,CON-00962,Referral,Converted,VHL-039,REP-08,2.33,True,20231003.0,OPP-02786,,20,North
LD-11301,20230806,DLR-06,CON-05655,Referral,Working,VHL-037,REP-04,3.33,False,,,,15,South
LD-11302,20231103,DLR-04,CON-05181,Phone Inbound,Qualified,VHL-040,REP-11,0.26,False,,,,29,South
LD-11303,20230227,DLR-04,CON-03954,Referral,Working,VHL-004,REP-09,1.92,False,,,,3,South
LD-11304,20230513,DLR-04,CON-04336,Campaign,Lost,VHL-017,REP-08,2.24,False,,,Other,25,South
LD-11305,20230224,DLR-04,CON-02948,Campaign,Lost,VHL-045,REP-17,14.07,False,,,No Budget,36,South
LD-11306,20230713,DLR-08,CON-05399,Walk-in,Converted,VHL-044,REP-11,0.34,True,20230713.0,OPP-03787,,11,East
LD-11307,20240330,DLR-06,CON-05476,Walk-in,Lost,VHL-040,REP-20,0.43,False,,,Price,60,South
LD-11308,20230215,DLR-09,CON-00841,Web Form,Working,VHL-037,REP-11,3.98,False,,,,17,East
LD-11309,20230905,DLR-10,CON-01875,Walk-in,Converted,VHL-003,REP-18,0.35,True,20230905.0,OPP-04374,,1,West
LD-11310,20231115,DLR-01,CON-04146,Web Form,Qualified,VHL-031,REP-16,3.98,False,,,,1,North
LD-11311,20240214,DLR-06,CON-03338,Walk-in,Converted,VHL-016,REP-09,0.46,True,20240214.0,OPP-00444,,41,South
LD-11312,20240911,DLR-12,CON-04513,Walk-in,Converted,VHL-016,REP-02,0.18,True,20240911.0,OPP-02331,,14,West
LD-11313,20240629,DLR-04,CON-04570,Walk-in,Converted,VHL-025,REP-21,0.25,True,20240629.0,OPP-00591,,4,South
LD-11314,20230417,DLR-05,CON-05458,Web Form,Qualified,VHL-010,REP-23,3.27,False,,,,28,South
LD-11315,20241218,DLR-08,CON-03618,Web Form,Lost,VHL-005,REP-02,7.89,False,,,Bought Elsewhere,6,East
LD-11316,20240523,DLR-04,CON-01385,Walk-in,Converted,VHL-023,REP-23,0.24,True,20240523.0,OPP-01379,,10,South
LD-11317,20230301,DLR-09,CON-01766,Campaign,Lost,VHL-004,REP-17,33.07,False,,,No Response,60,East
LD-11318,20230722,DLR-07,CON-02059,Web Form,Converted,VHL-010,REP-09,10.12,True,20230722.0,OPP-01090,,3,East
LD-11319,20240701,DLR-08,CON-02287,Web Form,Working,VHL-011,REP-12,8.22,False,,,,8,East
LD-11320,20241210,DLR-04,CON-01822,Web Form,New,VHL-014,REP-13,5.31,False,,,,13,South
LD-11321,20230423,DLR-09,CON-00147,Phone Inbound,Working,VHL-044,REP-20,0.31,False,,,,13,East
LD-11322,20230114,DLR-05,CON-05196,Web Form,Working,VHL-020,REP-01,11.26,False,,,,26,South
LD-11323,20240706,DLR-12,CON-00892,Social Media,Working,VHL-002,REP-02,37.71,False,,,,15,West
LD-11324,20240212,DLR-07,CON-04427,Walk-in,Converted,VHL-031,REP-22,0.98,True,20240212.0,OPP-02411,,8,East
LD-11325,20241228,DLR-05,CON-05073,Web Form,Working,VHL-004,REP-05,10.34,False,,,,27,South
LD-11326,20240131,DLR-10,CON-03572,Campaign,Working,VHL-025,REP-11,33.14,False,,,,20,West
LD-11327,20231211,DLR-07,CON-01764,Phone Inbound,Converted,VHL-004,REP-15,0.27,True,20231211.0,OPP-00399,,35,East
LD-11328,20231126,DLR-06,CON-03727,Walk-in,Converted,VHL-041,REP-07,0.7,True,20231126.0,OPP-00555,,36,South
LD-11329,20240923,DLR-10,CON-00878,Referral,Working,VHL-013,REP-03,1.8,False,,,,12,West
LD-11330,20240630,DLR-03,CON-03998,Walk-in,Lost,VHL-019,REP-13,0.36,False,,,Other,11,North
LD-11331,20241222,DLR-06,CON-02211,Web Form,Lost,VHL-020,REP-13,9.9,False,,,No Response,26,South
LD-11332,20240928,DLR-11,CON-05050,Web Form,Qualified,VHL-045,REP-05,9.87,False,,,,19,West
LD-11333,20231218,DLR-07,CON-01614,Campaign,Working,VHL-013,REP-01,29.08,False,,,,2,East
LD-11334,20230816,DLR-09,CON-02119,Referral,Lost,VHL-018,REP-19,4.65,False,,,Bought Elsewhere,43,East
LD-11335,20240817,DLR-02,CON-03293,Web Form,Qualified,VHL-032,REP-12,2.8,False,,,,9,North
LD-11336,20240706,DLR-07,CON-02509,Walk-in,Converted,VHL-042,REP-18,0.21,True,20240706.0,OPP-02303,,2,East
LD-11337,20240309,DLR-10,CON-00444,Walk-in,Converted,VHL-036,REP-03,0.57,True,20240309.0,OPP-01105,,4,West
LD-11338,20240424,DLR-01,CON-01649,Campaign,Working,VHL-014,REP-22,16.76,False,,,,12,North
LD-11339,20240506,DLR-05,CON-05560,Walk-in,Lost,VHL-042,REP-02,1.51,False,,,Bought Elsewhere,21,South
LD-11340,20230307,DLR-10,CON-03003,Campaign,Lost,VHL-030,REP-05,29.16,False,,,Price,25,West
LD-11341,20241220,DLR-06,CON-05086,Campaign,Working,VHL-027,REP-02,23.22,False,,,,2,South
LD-11342,20241006,DLR-08,CON-04521,Referral,Qualified,VHL-005,REP-20,2.23,False,,,,28,East
LD-11343,20240506,DLR-05,CON-04496,Web Form,Qualified,VHL-006,REP-05,6.58,False,,,,26,South
LD-11344,20240307,DLR-07,CON-00331,Social Media,Lost,VHL-021,REP-22,36.36,False,,,Bought Elsewhere,26,East
LD-11345,20241106,DLR-08,CON-01143,Web Form,Lost,VHL-002,REP-06,8.95,False,,,Bought Elsewhere,48,East
LD-11346,20240326,DLR-04,CON-03094,Web Form,Lost,VHL-010,REP-14,6.67,False,,,No Response,21,South
LD-11347,20240612,DLR-06,CON-05281,Referral,Converted,VHL-014,REP-13,2.59,True,20240612.0,OPP-00139,,27,South
LD-11348,20240507,DLR-09,CON-00864,Walk-in,Converted,VHL-038,REP-02,0.9,True,20240507.0,OPP-02447,,42,East
LD-11349,20230317,DLR-08,CON-04357,Web Form,Converted,VHL-009,REP-22,14.04,True,20230317.0,OPP-04288,,7,East
LD-11350,20241209,DLR-04,CON-05429,Walk-in,New,VHL-045,REP-19,0.58,False,,,,14,South
LD-11351,20230918,DLR-12,CON-05698,Web Form,Lost,VHL-024,REP-01,3.13,False,,,No Response,29,West
LD-11352,20240419,DLR-09,CON-04473,Web Form,Lost,VHL-031,REP-04,10.65,False,,,No Response,51,East
LD-11353,20240111,DLR-03,CON-05340,Walk-in,Converted,VHL-034,REP-19,0.97,True,20240111.0,OPP-04477,,24,North
LD-11354,20231014,DLR-09,CON-01170,Web Form,Working,VHL-042,REP-19,13.98,False,,,,10,East
LD-11355,20230128,DLR-04,CON-04637,Web Form,Lost,VHL-005,REP-16,11.44,False,,,Bought Elsewhere,2,South
LD-11356,20240214,DLR-11,CON-03960,Campaign,Lost,VHL-035,REP-15,38.22,False,,,No Response,49,West
LD-11357,20230818,DLR-03,CON-05111,Web Form,Working,VHL-037,REP-09,8.71,False,,,,11,North
LD-11358,20241211,DLR-07,CON-03434,Campaign,Working,VHL-041,REP-18,30.28,False,,,,15,East
LD-11359,20230529,DLR-08,CON-02042,Referral,Lost,VHL-040,REP-08,1.98,False,,,Other,14,East
LD-11360,20230719,DLR-07,CON-03953,Web Form,Lost,VHL-022,REP-18,9.67,False,,,No Budget,1,East
LD-11361,20240406,DLR-10,CON-03913,Campaign,Qualified,VHL-017,REP-19,37.3,False,,,,14,West
LD-11362,20240729,DLR-01,CON-04144,Web Form,New,VHL-024,REP-12,6.14,False,,,,12,North
LD-11363,20240727,DLR-05,CON-01878,Web Form,Working,VHL-020,REP-09,5.05,False,,,,23,South
LD-11364,20241012,DLR-11,CON-00880,Campaign,Converted,VHL-029,REP-15,24.97,True,20241012.0,OPP-02806,,10,West
LD-11365,20230616,DLR-05,CON-04183,Web Form,Lost,VHL-010,REP-19,7.59,False,,,Bought Elsewhere,6,South
LD-11366,20230529,DLR-01,CON-01052,Campaign,Lost,VHL-032,REP-05,30.49,False,,,No Response,22,North
LD-11367,20230425,DLR-03,CON-02562,Walk-in,New,VHL-021,REP-10,0.36,False,,,,28,North
LD-11368,20240720,DLR-03,CON-04664,Web Form,New,VHL-014,REP-02,15.37,False,,,,15,North
LD-11369,20240312,DLR-06,CON-00791,Walk-in,Lost,VHL-020,REP-12,0.11,False,,,Bought Elsewhere,17,South
LD-11370,20240326,DLR-05,CON-04487,Web Form,New,VHL-028,REP-14,13.51,False,,,,1,South
LD-11371,20230318,DLR-04,CON-00945,Social Media,New,VHL-018,REP-07,26.82,False,,,,3,South
LD-11372,20230809,DLR-10,CON-01297,Walk-in,Converted,VHL-001,REP-24,0.1,True,20230809.0,OPP-02187,,19,West
LD-11373,20231020,DLR-06,CON-01048,Web Form,New,VHL-006,REP-03,9.45,False,,,,27,South
LD-11374,20241007,DLR-03,CON-00450,Referral,Converted,VHL-030,REP-16,2.62,True,20241007.0,OPP-02368,,32,North
LD-11375,20231215,DLR-03,CON-05092,Campaign,Working,VHL-031,REP-12,12.9,False,,,,20,North
