case_id,contact_id,account_id,vehicle_id,dealer_id,open_date_key,close_date_key,case_type,priority,sla_target_hours,resolution_hours,is_sla_breached,is_reopened,reopen_count,related_case_id,status
CASE-08834,CON-04869,ACC-01848,VHL-034,DLR-10,20231019,20231020.0,Recall,Low,168,25.76,False,False,0,,Resolved
CASE-08835,CON-03118,ACC-00073,VHL-024,DLR-11,20230715,20230719.0,Maintenance,Low,168,118.14,False,False,0,,Closed
CASE-08836,CON-05123,ACC-00297,VHL-020,DLR-02,20230510,20230510.0,Maintenance,High,24,19.06,False,False,0,,Resolved
CASE-08837,CON-01541,ACC-01800,VHL-021,DLR-09,20230111,20230111.0,Warranty,Critical,4,6.29,True,False,0,,Closed
CASE-08838,CON-05574,ACC-00628,VHL-031,DLR-07,20240710,20240712.0,Damage,Medium,72,66.57,False,False,0,,Closed
CASE-08839,CON-04003,ACC-01546,VHL-025,DLR-10,20230702,20230706.0,Maintenance,Low,168,98.04,False,False,0,,Resolved
CASE-08840,CON-05646,ACC-02638,VHL-034,DLR-08,20240202,20240204.0,Complaint,Medium,72,55.91,False,False,0,,Closed
CASE-08841,CON-03077,ACC-01507,VHL-018,DLR-10,20240904,20240906.0,Complaint,Medium,72,49.6,False,False,0,,Resolved
CASE-08842,CON-03347,ACC-02318,VHL-020,DLR-03,20240302,20240304.0,Complaint,Low,168,71.49,False,False,0,,Closed
CASE-08843,CON-03990,ACC-01094,VHL-006,DLR-01,20230801,20230801.0,Maintenance,Low,168,18.41,False,False,0,,Closed
CASE-08844,CON-03967,ACC-02826,VHL-036,DLR-03,20230115,20230116.0,Complaint,High,24,28.28,True,True,1,CASE-REL-08844,Closed
CASE-08845,CON-05768,ACC-00356,VHL-029,DLR-11,20240829,20240829.0,Maintenance,High,24,15.78,False,False,0,,Resolved
CASE-08846,CON-04187,ACC-01682,VHL-009,DLR-02,20230518,20230518.0,Damage,High,24,18.42,False,False,0,,Resolved
CASE-08847,CON-01359,ACC-01417,VHL-022,DLR-12,20241105,20241109.0,Warranty,Medium,72,106.52,True,False,0,,Closed
CASE-08848,CON-00582,ACC-01974,VHL-011,DLR-03,20230513,20230516.0,Complaint,Medium,72,74.79,True,False,0,,Closed
CASE-08849,CON-04620,ACC-02635,VHL-031,DLR-05,20240203,20240205.0,Damage,Low,168,70.89,False,False,0,,Resolved
CASE-08850,CON-03704,ACC-00212,VHL-037,DLR-08,20240920,20240920.0,Maintenance,Critical,4,3.21,False,False,0,,Closed
CASE-08851,CON-00498,ACC-00451,VHL-039,DLR-08,20231005,20231005.0,Maintenance,Critical,4,0.87,False,False,0,,Resolved
CASE-08852,CON-01110,ACC-00689,VHL-009,DLR-07,20230710,20230711.0,Warranty,High,24,40.32,True,False,0,,Closed
CASE-08853,CON-02851,ACC-00769,VHL-026,DLR-07,20230915,20230916.0,Warranty,Medium,72,35.86,False,False,0,,Closed
CASE-08854,CON-03900,ACC-03050,VHL-017,DLR-05,20230818,20230818.0,Maintenance,Critical,4,0.98,False,False,0,,Resolved
CASE-08855,CON-05495,ACC-01985,VHL-030,DLR-03,20241101,20241106.0,Damage,Low,168,130.81,False,False,0,,Closed
CASE-08856,CON-03825,ACC-01994,VHL-043,DLR-09,20230221,20230225.0,Warranty,Low,168,97.09,False,False,0,,Resolved
CASE-08857,CON-00296,ACC-00917,VHL-045,DLR-09,20240329,20240329.0,Maintenance,Medium,72,10.88,False,False,0,,Closed
CASE-08858,CON-04033,ACC-00868,VHL-035,DLR-06,20240930,20241006.0,Maintenance,Low,168,157.9,False,False,0,,Closed
CASE-08859,CON-04343,ACC-00508,VHL-043,DLR-02,20231010,20231010.0,Complaint,High,24,21.88,False,True,1,CASE-REL-08859,Closed
CASE-08860,CON-00412,ACC-01642,VHL-012,DLR-12,20241230,20241230.0,Maintenance,Medium,72,13.89,False,False,0,,Resolved
CASE-08861,CON-05486,ACC-01004,VHL-007,DLR-08,20240327,20240330.0,Damage,Low,168,88.36,False,False,0,,Resolved
CASE-08862,CON-01130,ACC-01223,VHL-003,DLR-12,20240329,20240331.0,Complaint,Low,168,65.51,False,False,0,,Resolved
CASE-08863,CON-00389,ACC-03072,VHL-035,DLR-04,20230227,20230227.0,Complaint,Critical,4,4.94,True,False,0,,Closed
CASE-08864,CON-01227,ACC-01151,VHL-042,DLR-11,20241212,20241216.0,Complaint,Medium,72,115.21,True,False,0,,Closed
CASE-08865,CON-02071,ACC-02293,VHL-021,DLR-07,20240427,20240427.0,Maintenance,Low,168,12.17,False,False,0,,Resolved
CASE-08866,CON-05476,ACC-00832,VHL-015,DLR-02,20240630,20240702.0,Maintenance,Low,168,53.25,False,False,0,,Resolved
CASE-08867,CON-01409,ACC-02013,VHL-016,DLR-07,20240503,20240511.0,Maintenance,Low,168,205.18,True,False,0,,Resolved
CASE-08868,CON-02811,ACC-02532,VHL-043,DLR-06,20240509,20240511.0,Complaint,Medium,72,51.75,False,False,0,,Closed
CASE-08869,CON-03583,ACC-01748,VHL-034,DLR-04,20230423,20230501.0,Damage,Low,168,215.87,True,False,0,,Resolved
CASE-08870,CON-02547,ACC-00368,VHL-018,DLR-03,20230421,20230422.0,Damage,High,24,29.37,True,False,0,,Closed
CASE-08871,CON-05704,ACC-01739,VHL-039,DLR-12,20241125,20241127.0,Damage,Medium,72,68.88,False,False,0,,Resolved
CASE-08872,CON-03974,ACC-00934,VHL-010,DLR-01,20230324,20230325.0,Damage,Medium,72,35.1,False,False,0,,Closed
CASE-08873,CON-03025,ACC-01676,VHL-032,DLR-05,20230208,20230209.0,Maintenance,High,24,46.12,True,False,0,,Closed
CASE-08874,CON-00559,ACC-01077,VHL-012,DLR-01,20240426,20240426.0,Maintenance,High,24,20.71,False,False,0,,Closed
CASE-08875,CON-04530,ACC-02600,VHL-018,DLR-11,20241020,20241023.0,Damage,Low,168,81.62,False,False,0,,Closed
CASE-08876,CON-02731,ACC-02728,VHL-018,DLR-09,20230610,20230611.0,Recall,Medium,72,35.58,False,False,0,,Closed
CASE-08877,CON-03168,ACC-01988,VHL-013,DLR-09,20231228,20231229.0,Damage,Medium,72,31.86,False,False,0,,Closed
CASE-08878,CON-04710,ACC-02526,VHL-030,DLR-12,20241013,20241014.0,Damage,High,24,33.48,True,False,0,,Closed
CASE-08879,CON-05298,ACC-02542,VHL-015,DLR-06,20240122,20240123.0,Damage,Low,168,46.43,False,False,0,,Closed
CASE-08880,CON-00061,ACC-01104,VHL-045,DLR-08,20240817,20240817.0,Warranty,High,24,21.08,False,False,0,,Closed
CASE-08881,CON-03443,ACC-00084,VHL-028,DLR-07,20240422,20240423.0,Damage,High,24,30.44,True,False,0,,Closed
CASE-08882,CON-04317,ACC-02272,VHL-030,DLR-03,20230708,20230708.0,Damage,High,24,13.35,False,False,0,,Resolved
CASE-08883,CON-03009,ACC-02176,VHL-031,DLR-04,20230520,20230521.0,Recall,Medium,72,31.56,False,False,0,,Closed
CASE-08884,CON-01677,ACC-02759,VHL-008,DLR-04,20230910,20230913.0,Recall,Low,168,91.62,False,False,0,,Closed
CASE-08885,CON-04302,ACC-02733,VHL-017,DLR-07,20230418,20230423.0,Maintenance,Low,168,136.14,False,False,0,,Closed
CASE-08886,CON-01677,ACC-02413,VHL-008,DLR-02,20240925,20240927.0,Maintenance,Low,168,62.67,False,False,0,,Closed
CASE-08887,CON-01513,ACC-01329,VHL-043,DLR-07,20240503,20240503.0,Complaint,Critical,4,4.81,True,False,0,,Closed
CASE-08888,CON-04138,ACC-01642,VHL-045,DLR-08,20230216,20230218.0,Maintenance,Medium,72,55.86,False,False,0,,Closed
CASE-08889,CON-00227,ACC-01491,VHL-028,DLR-04,20241119,20241121.0,Warranty,Low,168,67.19,False,False,0,,Closed
CASE-08890,CON-02683,ACC-00547,VHL-040,DLR-10,20230618,20230623.0,Maintenance,Low,168,140.39,False,False,0,,Closed
CASE-08891,CON-00260,ACC-02347,VHL-003,DLR-09,20230519,20230521.0,Maintenance,Medium,72,54.12,False,False,0,,Closed
CASE-08892,CON-01844,ACC-01854,VHL-040,DLR-06,20231009,20231009.0,Warranty,High,24,2.72,False,False,0,,Resolved
CASE-08893,CON-02746,ACC-02052,VHL-039,DLR-12,20231016,20231017.0,Damage,Medium,72,45.76,False,False,0,,Closed
CASE-08894,CON-05061,ACC-00642,VHL-036,DLR-02,20240423,20240425.0,Warranty,Medium,72,71.96,False,False,0,,Resolved
CASE-08895,CON-02612,ACC-00383,VHL-008,DLR-12,20241229,,Maintenance,Medium,72,113.77,True,False,0,,Open
CASE-08896,CON-04282,ACC-01803,VHL-040,DLR-06,20240706,20240715.0,Damage,Low,168,234.23,True,False,0,,Closed
CASE-08897,CON-00961,ACC-00897,VHL-009,DLR-01,20240316,20240316.0,Maintenance,Medium,72,10.61,False,False,0,,Closed
CASE-08898,CON-04450,ACC-00960,VHL-045,DLR-12,20230312,20230312.0,Maintenance,High,24,9.05,False,False,0,,Closed
CASE-08899,CON-04760,ACC-02766,VHL-010,DLR-02,20241201,20241201.0,Complaint,High,24,8.31,False,False,0,,Resolved
CASE-08900,CON-04334,ACC-00501,VHL-040,DLR-02,20230721,20230725.0,Maintenance,Low,168,111.63,False,False,0,,Resolved
CASE-08901,CON-00263,ACC-01638,VHL-038,DLR-01,20240315,20240315.0,Warranty,Medium,72,11.48,False,False,0,,Closed
CASE-08902,CON-02304,ACC-00217,VHL-042,DLR-01,20230705,20230710.0,Maintenance,Low,168,138.76,False,False,0,,Closed
CASE-08903,CON-00850,ACC-01663,VHL-040,DLR-12,20230113,20230117.0,Maintenance,Medium,72,106.66,True,False,0,,Closed
CASE-08904,CON-01735,ACC-00160,VHL-023,DLR-12,20230810,20230813.0,Maintenance,Medium,72,94.62,True,False,0,,Closed
CASE-08905,CON-02389,ACC-01407,VHL-037,DLR-12,20230221,20230221.0,Damage,High,24,17.98,False,False,0,,Resolved
CASE-08906,CON-03357,ACC-00306,VHL-013,DLR-01,20230313,20230313.0,Recall,Critical,4,2.28,False,False,0,,Resolved
CASE-08907,CON-01845,ACC-00666,VHL-028,DLR-03,20241128,20241129.0,Recall,Medium,72,37.57,False,False,0,,Closed
CASE-08908,CON-02677,ACC-02308,VHL-018,DLR-04,20240624,20240701.0,Maintenance,Low,168,183.12,True,False,0,,Closed
CASE-08909,CON-02726,ACC-00514,VHL-014,DLR-11,20240330,20240401.0,Recall,Medium,72,52.4,False,False,0,,Resolved
CASE-08910,CON-03488,ACC-01621,VHL-032,DLR-01,20240117,20240118.0,Maintenance,High,24,46.29,True,False,0,,Closed
CASE-08911,CON-02510,ACC-01454,VHL-021,DLR-07,20240213,20240213.0,Recall,High,24,5.65,False,False,0,,Closed
CASE-08912,CON-02766,ACC-03024,VHL-037,DLR-05,20230814,20230814.0,Complaint,Medium,72,16.98,False,False,0,,Closed
CASE-08913,CON-02105,ACC-02177,VHL-036,DLR-04,20230511,20230511.0,Complaint,Medium,72,10.9,False,False,0,,Closed
CASE-08914,CON-01163,ACC-01940,VHL-035,DLR-05,20230813,20230813.0,Complaint,High,24,2.85,False,False,0,,Closed
CASE-08915,CON-03781,ACC-00640,VHL-040,DLR-02,20241128,20241128.0,Complaint,Medium,72,9.6,False,False,0,,Resolved
CASE-08916,CON-05472,ACC-01649,VHL-043,DLR-12,20230423,20230423.0,Maintenance,Critical,4,9.8,True,False,0,,Closed
CASE-08917,CON-03351,ACC-02120,VHL-013,DLR-11,20240112,20240112.0,Maintenance,Medium,72,11.9,False,False,0,,Closed
CASE-08918,CON-05087,ACC-00882,VHL-016,DLR-05,20240115,20240115.0,Damage,High,24,14.11,False,False,0,,Closed
CASE-08919,CON-04739,ACC-01711,VHL-028,DLR-09,20240418,20240418.0,Maintenance,High,24,11.27,False,False,0,,Resolved
CASE-08920,CON-04045,ACC-02037,VHL-004,DLR-12,20240514,20240517.0,Warranty,Low,168,91.94,False,False,0,,Resolved
CASE-08921,CON-01841,ACC-02321,VHL-030,DLR-12,20241123,20241125.0,Maintenance,Medium,72,56.46,False,False,0,,Closed
CASE-08922,CON-02724,ACC-00924,VHL-037,DLR-11,20240623,20240626.0,Maintenance,Low,168,72.86,False,False,0,,Resolved
CASE-08923,CON-00589,ACC-00151,VHL-022,DLR-12,20230723,20230724.0,Recall,Medium,72,38.13,False,False,0,,Closed
CASE-08924,CON-00334,ACC-00250,VHL-028,DLR-09,20240309,20240309.0,Complaint,High,24,9.92,False,False,0,,Closed
CASE-08925,CON-02868,ACC-01437,VHL-044,DLR-01,20240113,20240113.0,Warranty,Medium,72,21.0,False,False,0,,Closed
CASE-08926,CON-04967,ACC-00416,VHL-002,DLR-11,20240420,20240425.0,Maintenance,Low,168,132.36,False,False,0,,Closed
CASE-08927,CON-01387,ACC-01739,VHL-003,DLR-06,20240423,20240426.0,Damage,Low,168,86.68,False,False,0,,Closed
CASE-08928,CON-03674,ACC-00910,VHL-040,DLR-06,20230122,20230124.0,Warranty,Medium,72,55.44,False,False,0,,Closed
CASE-08929,CON-00874,ACC-01003,VHL-036,DLR-12,20230131,20230203.0,Warranty,Medium,72,85.32,True,True,2,CASE-REL-08929,Resolved
CASE-08930,CON-03194,ACC-00640,VHL-039,DLR-10,20231025,20231025.0,Warranty,High,24,14.62,False,False,0,,Closed
CASE-08931,CON-01083,ACC-02586,VHL-017,DLR-02,20231018,20231024.0,Maintenance,Low,168,155.68,False,False,0,,Resolved
CASE-08932,CON-02513,ACC-00038,VHL-045,DLR-09,20240324,20240325.0,Maintenance,Medium,72,26.18,False,False,0,,Closed
CASE-08933,CON-05010,ACC-02622,VHL-039,DLR-08,20241201,20241203.0,Damage,Low,168,64.02,False,False,0,,Closed
CASE-08934,CON-03039,ACC-00843,VHL-034,DLR-03,20240124,20240130.0,Warranty,Low,168,152.4,False,False,0,,Closed
CASE-08935,CON-02701,ACC-01104,VHL-045,DLR-02,20230327,20230327.0,Damage,High,24,22.21,False,False,0,,Closed
CASE-08936,CON-03643,ACC-01276,VHL-034,DLR-01,20240314,20240317.0,Damage,Medium,72,75.32,True,False,0,,Closed
CASE-08937,CON-01774,ACC-01298,VHL-018,DLR-02,20240506,20240508.0,Damage,Medium,72,61.45,False,False,0,,Closed
CASE-08938,CON-01496,ACC-02620,VHL-016,DLR-03,20230116,20230116.0,Damage,Low,168,14.39,False,False,0,,Closed
CASE-08939,CON-05304,ACC-02092,VHL-044,DLR-05,20240711,20240712.0,Maintenance,Low,168,24.24,False,False,0,,Resolved
CASE-08940,CON-04127,ACC-02149,VHL-031,DLR-06,20230828,20230902.0,Maintenance,Low,168,136.02,False,False,0,,Closed
CASE-08941,CON-01982,ACC-01409,VHL-031,DLR-05,20241218,20241218.0,Maintenance,High,24,16.12,False,False,0,,Closed
CASE-08942,CON-01847,ACC-01243,VHL-025,DLR-02,20231215,20231219.0,Complaint,Low,168,98.38,False,False,0,,Resolved
CASE-08943,CON-02829,ACC-01838,VHL-029,DLR-10,20240703,20240705.0,Damage,Medium,72,48.88,False,False,0,,Resolved
CASE-08944,CON-04081,ACC-01109,VHL-004,DLR-08,20230820,20230820.0,Complaint,Critical,4,7.24,True,True,1,CASE-REL-08944,Resolved
CASE-08945,CON-03373,ACC-02327,VHL-038,DLR-04,20241218,20241218.0,Warranty,Medium,72,14.43,False,False,0,,Resolved
CASE-08946,CON-04943,ACC-03036,VHL-041,DLR-08,20240508,20240508.0,Complaint,Low,168,19.06,False,False,0,,Closed
CASE-08947,CON-03593,ACC-01249,VHL-041,DLR-10,20230208,20230208.0,Recall,High,24,4.74,False,False,0,,Resolved
CASE-08948,CON-05296,ACC-02706,VHL-044,DLR-02,20230820,20230828.0,Damage,Low,168,211.4,True,False,0,,Closed
CASE-08949,CON-03044,ACC-01978,VHL-036,DLR-02,20240911,20240912.0,Complaint,Medium,72,35.28,False,False,0,,Closed
CASE-08950,CON-02674,ACC-02242,VHL-035,DLR-08,20230630,20230701.0,Maintenance,High,24,38.89,True,False,0,,Closed
CASE-08951,CON-04214,ACC-02321,VHL-002,DLR-02,20230930,20230930.0,Damage,High,24,21.62,False,False,0,,Closed
CASE-08952,CON-01371,ACC-00182,VHL-020,DLR-12,20240710,20240710.0,Maintenance,Critical,4,3.06,False,False,0,,Closed
CASE-08953,CON-04689,ACC-02870,VHL-015,DLR-02,20240209,20240209.0,Complaint,High,24,21.85,False,True,2,CASE-REL-08953,Closed
CASE-08954,CON-03890,ACC-00929,VHL-045,DLR-07,20230327,20230330.0,Warranty,Medium,72,90.85,True,False,0,,Resolved
CASE-08955,CON-02913,ACC-00363,VHL-006,DLR-05,20240408,20240411.0,Maintenance,Low,168,84.2,False,False,0,,Closed
CASE-08956,CON-05225,ACC-02872,VHL-014,DLR-02,20240505,20240510.0,Maintenance,Low,168,127.77,False,False,0,,Closed
CASE-08957,CON-04258,ACC-02416,VHL-008,DLR-05,20240701,20240710.0,Complaint,Low,168,217.09,True,False,0,,Closed
CASE-08958,CON-04890,ACC-01950,VHL-013,DLR-08,20240517,20240517.0,Recall,High,24,11.91,False,False,0,,Resolved
CASE-08959,CON-01139,ACC-01486,VHL-045,DLR-06,20240208,20240209.0,Warranty,Medium,72,35.9,False,False,0,,Resolved
CASE-08960,CON-05216,ACC-01873,VHL-006,DLR-08,20231001,20231001.0,Warranty,High,24,22.89,False,False,0,,Closed
CASE-08961,CON-05262,ACC-01813,VHL-035,DLR-08,20230917,20230917.0,Warranty,Medium,72,6.3,False,False,0,,Closed
CASE-08962,CON-05029,ACC-00727,VHL-006,DLR-09,20240216,20240216.0,Warranty,High,24,14.74,False,False,0,,Closed
CASE-08963,CON-02729,ACC-02060,VHL-011,DLR-04,20240703,20240704.0,Maintenance,Medium,72,38.78,False,False,0,,Closed
CASE-08964,CON-05191,ACC-01086,VHL-010,DLR-02,20230407,20230408.0,Damage,High,24,42.72,True,False,0,,Closed
CASE-08965,CON-05391,ACC-01558,VHL-008,DLR-07,20230312,20230313.0,Maintenance,Medium,72,43.52,False,False,0,,Closed
CASE-08966,CON-02250,ACC-00364,VHL-031,DLR-01,20240703,20240704.0,Warranty,Medium,72,25.48,False,False,0,,Closed
CASE-08967,CON-03864,ACC-01088,VHL-038,DLR-09,20230401,20230402.0,Warranty,Low,168,36.07,False,False,0,,Resolved
CASE-08968,CON-00977,ACC-02996,VHL-029,DLR-11,20241015,20241018.0,Warranty,Medium,72,81.72,True,False,0,,Resolved
CASE-08969,CON-01060,ACC-02932,VHL-010,DLR-12,20231111,20231112.0,Damage,High,24,31.03,True,False,0,,Closed
CASE-08970,CON-01623,ACC-02081,VHL-031,DLR-07,20231002,20231002.0,Complaint,Medium,72,6.79,False,False,0,,Resolved
CASE-08971,CON-05614,ACC-01352,VHL-030,DLR-02,20231002,20231005.0,Maintenance,Medium,72,82.31,True,False,0,,Closed
CASE-08972,CON-01213,ACC-01254,VHL-005,DLR-04,20230607,20230608.0,Damage,High,24,44.18,True,False,0,,Closed
CASE-08973,CON-04716,ACC-02201,VHL-029,DLR-04,20240615,20240619.0,Maintenance,Medium,72,104.1,True,False,0,,Closed
CASE-08974,CON-02281,ACC-02300,VHL-033,DLR-04,20240530,20240531.0,Maintenance,Medium,72,45.22,False,False,0,,Closed
CASE-08975,CON-01367,ACC-02737,VHL-009,DLR-04,20241013,20241014.0,Warranty,Low,168,42.42,False,False,0,,Closed
CASE-08976,CON-01752,ACC-01724,VHL-022,DLR-03,20230116,20230120.0,Warranty,Low,168,116.4,False,False,0,,Closed
CASE-08977,CON-05477,ACC-03014,VHL-022,DLR-10,20241124,20241126.0,Warranty,Medium,72,64.25,False,False,0,,Resolved
CASE-08978,CON-03431,ACC-01441,VHL-027,DLR-12,20230723,20230724.0,Warranty,High,24,39.91,True,False,0,,Resolved
CASE-08979,CON-01881,ACC-00691,VHL-012,DLR-09,20230505,20230506.0,Maintenance,Medium,72,31.84,False,False,0,,Closed
CASE-08980,CON-00804,ACC-01817,VHL-032,DLR-11,20230914,20230915.0,Maintenance,Medium,72,31.74,False,False,0,,Closed
CASE-08981,CON-02756,ACC-01682,VHL-013,DLR-01,20240702,20240708.0,Recall,Low,168,149.08,False,False,0,,Closed
CASE-08982,CON-00401,ACC-00205,VHL-023,DLR-06,20240128,20240128.0,Maintenance,High,24,11.09,False,False,0,,Resolved
CASE-08983,CON-05049,ACC-01993,VHL-034,DLR-08,20230404,20230404.0,Maintenance,Medium,72,15.66,False,False,0,,Closed
CASE-08984,CON-00629,ACC-02312,VHL-036,DLR-11,20240319,20240322.0,Complaint,Low,168,90.96,False,False,0,,Closed
CASE-08985,CON-00948,ACC-01431,VHL-010,DLR-09,20231014,20231014.0,Maintenance,High,24,10.33,False,False,0,,Resolved
CASE-08986,CON-02290,ACC-01938,VHL-015,DLR-07,20230503,20230503.0,Damage,Critical,4,0.9,False,False,0,,Resolved
CASE-08987,CON-05532,ACC-02018,VHL-006,DLR-04,20230617,20230617.0,Maintenance,Low,168,12.77,False,False,0,,Closed
CASE-08988,CON-02261,ACC-00509,VHL-036,DLR-08,20230615,20230616.0,Damage,Medium,72,41.55,False,False,0,,Resolved
CASE-08989,CON-02946,ACC-02286,VHL-027,DLR-01,20230705,20230707.0,Complaint,Low,168,61.8,False,False,0,,Closed
CASE-08990,CON-03108,ACC-02849,VHL-012,DLR-06,20241222,20241223.0,Maintenance,Medium,72,27.64,False,False,0,,Closed
CASE-08991,CON-05089,ACC-00286,VHL-039,DLR-01,20230916,20230916.0,Maintenance,High,24,15.35,False,False,0,,Closed
CASE-08992,CON-02177,ACC-02740,VHL-030,DLR-02,20230906,20230906.0,Complaint,Critical,4,0.77,False,False,0,,Resolved
CASE-08993,CON-02706,ACC-01637,VHL-038,DLR-01,20240529,20240530.0,Damage,Medium,72,43.16,False,False,0,,Closed
CASE-08994,CON-05349,ACC-00645,VHL-010,DLR-04,20240531,20240531.0,Damage,Critical,4,7.38,True,False,0,,Closed
CASE-08995,CON-03372,ACC-00388,VHL-026,DLR-11,20230902,20230906.0,Damage,Medium,72,99.55,True,False,0,,Closed
CASE-08996,CON-01686,ACC-01677,VHL-043,DLR-02,20241119,20241125.0,Damage,Low,168,151.6,False,False,0,,Closed
CASE-08997,CON-04035,ACC-01555,VHL-039,DLR-11,20241206,20241215.0,Maintenance,Low,168,229.21,True,False,0,,Closed
CASE-08998,CON-03616,ACC-02853,VHL-009,DLR-12,20230414,20230414.0,Recall,High,24,17.86,False,False,0,,Resolved
CASE-08999,CON-04271,ACC-00263,VHL-029,DLR-05,20230702,20230704.0,Maintenance,Medium,72,51.0,False,False,0,,Resolved
CASE-09000,CON-00303,ACC-01839,VHL-012,DLR-07,20230125,20230127.0,Maintenance,Medium,72,67.66,False,False,0,,Closed
CASE-09001,CON-04458,ACC-02172,VHL-007,DLR-01,20230108,20230108.0,Damage,High,24,18.92,False,False,0,,Resolved
CASE-09002,CON-00517,ACC-02073,VHL-011,DLR-07,20241031,20241102.0,Damage,Medium,72,60.49,False,False,0,,Closed
CASE-09003,CON-00055,ACC-02350,VHL-011,DLR-01,20240703,20240707.0,Recall,Low,168,98.4,False,False,0,,Closed
CASE-09004,CON-00031,ACC-02956,VHL-018,DLR-05,20230201,20230201.0,Damage,High,24,22.73,False,False,0,,Closed
CASE-09005,CON-00511,ACC-01776,VHL-029,DLR-06,20240903,20240903.0,Warranty,High,24,10.33,False,False,0,,Closed
CASE-09006,CON-05233,ACC-01853,VHL-014,DLR-05,20230506,20230507.0,Maintenance,High,24,43.33,True,False,0,,Closed
CASE-09007,CON-05695,ACC-02247,VHL-035,DLR-01,20230728,20230730.0,Warranty,Medium,72,54.53,False,False,0,,Closed
CASE-09008,CON-00294,ACC-01819,VHL-039,DLR-07,20241022,20241024.0,Maintenance,Low,168,53.31,False,False,0,,Closed
CASE-09009,CON-05197,ACC-02938,VHL-004,DLR-11,20240820,20240821.0,Maintenance,Medium,72,26.79,False,False,0,,Closed
CASE-09010,CON-05047,ACC-02903,VHL-030,DLR-02,20231127,20231127.0,Maintenance,Medium,72,19.47,False,False,0,,Closed
CASE-09011,CON-01604,ACC-00261,VHL-019,DLR-04,20230706,20230707.0,Maintenance,Low,168,41.09,False,False,0,,Closed
CASE-09012,CON-04835,ACC-02271,VHL-009,DLR-11,20240107,20240112.0,Warranty,Low,168,128.46,False,False,0,,Closed
CASE-09013,CON-01524,ACC-03037,VHL-042,DLR-08,20240918,20240919.0,Recall,Medium,72,32.33,False,False,0,,Closed
CASE-09014,CON-00592,ACC-00549,VHL-004,DLR-01,20230216,20230216.0,Maintenance,High,24,15.6,False,False,0,,Resolved
CASE-09015,CON-00546,ACC-00096,VHL-015,DLR-11,20240424,20240428.0,Maintenance,Medium,72,117.58,True,False,0,,Closed
CASE-09016,CON-04060,ACC-02021,VHL-014,DLR-06,20240918,20240920.0,Recall,Medium,72,69.58,False,False,0,,Closed
CASE-09017,CON-04424,ACC-01207,VHL-010,DLR-06,20231012,20231014.0,Maintenance,Low,168,54.75,False,False,0,,Closed
CASE-09018,CON-04433,ACC-02494,VHL-028,DLR-08,20240318,20240322.0,Maintenance,Medium,72,114.31,True,False,0,,Resolved
CASE-09019,CON-02448,ACC-02291,VHL-034,DLR-12,20240611,20240611.0,Warranty,Medium,72,6.63,False,False,0,,Closed
CASE-09020,CON-04888,ACC-00849,VHL-025,DLR-12,20240215,20240219.0,Recall,Low,168,101.13,False,False,0,,Resolved
CASE-09021,CON-04730,ACC-02437,VHL-036,DLR-10,20230127,20230127.0,Maintenance,High,24,8.95,False,False,0,,Resolved
CASE-09022,CON-01633,ACC-01837,VHL-017,DLR-07,20231031,20231102.0,Damage,Medium,72,71.68,False,False,0,,Closed
CASE-09023,CON-04671,ACC-00945,VHL-038,DLR-09,20231127,20231130.0,Maintenance,Low,168,86.45,False,False,0,,Closed
CASE-09024,CON-04131,ACC-02132,VHL-030,DLR-02,20230404,20230406.0,Complaint,Medium,72,68.65,False,True,1,CASE-REL-09024,Closed
CASE-09025,CON-04963,ACC-01277,VHL-045,DLR-08,20230806,20230806.0,Maintenance,Medium,72,21.83,False,False,0,,Resolved
CASE-09026,CON-00402,ACC-01160,VHL-025,DLR-03,20240620,20240621.0,Complaint,High,24,39.18,True,False,0,,Resolved
CASE-09027,CON-01878,ACC-02399,VHL-003,DLR-09,20240416,20240421.0,Damage,Low,168,133.87,False,False,0,,Resolved
CASE-09028,CON-01179,ACC-01021,VHL-024,DLR-04,20230903,20230903.0,Complaint,Critical,4,6.93,True,False,0,,Resolved
CASE-09029,CON-03957,ACC-02210,VHL-031,DLR-10,20230706,20230706.0,Maintenance,High,24,13.29,False,False,0,,Closed
CASE-09030,CON-02941,ACC-02821,VHL-001,DLR-06,20241206,20241213.0,Warranty,Low,168,189.93,True,False,0,,Closed
CASE-09031,CON-02173,ACC-03082,VHL-027,DLR-05,20230801,20230803.0,Maintenance,Low,168,56.97,False,False,0,,Resolved
CASE-09032,CON-00840,ACC-02668,VHL-016,DLR-04,20230911,20230911.0,Complaint,Medium,72,22.02,False,False,0,,Closed
CASE-09033,CON-01403,ACC-01313,VHL-041,DLR-07,20240828,20240829.0,Damage,Medium,72,41.13,False,False,0,,Closed
CASE-09034,CON-02731,ACC-00761,VHL-042,DLR-11,20230516,20230518.0,Warranty,Medium,72,50.38,False,False,0,,Closed
CASE-09035,CON-01417,ACC-03153,VHL-002,DLR-07,20231011,20231017.0,Complaint,Low,168,167.58,False,False,0,,Closed
CASE-09036,CON-02222,ACC-02155,VHL-021,DLR-01,20230519,20230519.0,Maintenance,Critical,4,5.4,True,False,0,,Closed
CASE-09037,CON-03592,ACC-02289,VHL-034,DLR-09,20231226,20231231.0,Maintenance,Low,168,124.47,False,False,0,,Closed
CASE-09038,CON-03204,ACC-02978,VHL-036,DLR-03,20240207,20240207.0,Complaint,Critical,4,2.37,False,False,0,,Closed
