order_id,opportunity_id,lead_id,account_id,contact_id,vehicle_id,dealer_id,order_date_key,deal_value_eur,discount_pct,net_revenue_eur,order_status
ORD-02181,OPP-03999,LD-13982,ACC-02988,CON-00952,VHL-016,DLR-05,20240917.0,19000.0,8.83,17322.3,Completed
ORD-02182,OPP-04002,LD-04612,ACC-00313,CON-01907,VHL-032,DLR-01,20231106.0,58000.0,3.71,55848.2,Completed
ORD-02183,OPP-04004,LD-04276,ACC-02209,CON-00263,VHL-010,DLR-04,20241003.0,17000.0,6.6,15878.0,Completed
ORD-02184,OPP-04006,LD-11891,ACC-03099,CON-04582,VHL-042,DLR-01,20240112.0,62000.0,1.18,61268.4,Completed
ORD-02185,OPP-04008,LD-10721,ACC-01127,CON-04029,VHL-033,DLR-04,20240104.0,28000.0,3.16,27115.2,Completed
ORD-02186,OPP-04009,LD-04518,ACC-01046,CON-04285,VHL-032,DLR-06,20230710.0,58000.0,6.26,54369.2,Completed
ORD-02187,OPP-04011,LD-13504,ACC-02583,CON-04440,VHL-038,DLR-09,20230303.0,52000.0,6.23,48760.4,Completed
ORD-02188,OPP-04016,LD-11565,ACC-00363,CON-00805,VHL-042,DLR-10,20230821.0,62000.0,3.78,59656.4,Completed
ORD-02189,OPP-04017,LD-13037,ACC-00631,CON-01979,VHL-042,DLR-04,20230826.0,62000.0,6.34,58069.2,Completed
ORD-02190,OPP-04018,LD-12754,ACC-00410,CON-00057,VHL-006,DLR-12,20230520.0,36000.0,2.58,35071.2,Completed
ORD-02191,OPP-04020,LD-10573,ACC-01787,CON-04494,VHL-038,DLR-05,20230221.0,52000.0,4.56,49628.8,Completed
ORD-02192,OPP-04021,LD-10782,ACC-01739,CON-03751,VHL-014,DLR-03,20240719.0,33000.0,5.88,31059.6,Completed
ORD-02193,OPP-04022,LD-11112,ACC-02545,CON-03384,VHL-010,DLR-10,20241129.0,17000.0,7.15,15784.5,Completed
ORD-02194,OPP-04024,LD-15137,ACC-01246,CON-01253,VHL-023,DLR-09,20240811.0,52000.0,2.86,50512.8,Completed
ORD-02195,OPP-04028,LD-05158,ACC-01850,CON-02511,VHL-032,DLR-08,20241231.0,58000.0,2.98,56271.6,Completed
ORD-02196,OPP-04029,LD-12841,ACC-02079,CON-01400,VHL-042,DLR-10,20240404.0,62000.0,1.13,61299.4,Completed
ORD-02197,OPP-04030,LD-03219,ACC-01186,CON-01364,VHL-032,DLR-10,20240209.0,58000.0,7.58,53603.6,Completed
ORD-02198,OPP-04033,LD-09961,ACC-03141,CON-04749,VHL-001,DLR-01,20230705.0,18000.0,6.99,16741.8,Completed
ORD-02199,OPP-04034,LD-02766,ACC-02264,CON-03058,VHL-006,DLR-06,20241016.0,36000.0,8.46,32954.4,Completed
ORD-02200,OPP-04035,LD-06729,ACC-00368,CON-04371,VHL-011,DLR-08,20241231.0,34000.0,8.08,31252.8,Completed
ORD-02201,OPP-04039,LD-14236,ACC-00718,CON-00270,VHL-003,DLR-02,20240611.0,26000.0,9.8,23452.0,Completed
ORD-02202,OPP-04041,LD-09011,ACC-01671,CON-02862,VHL-010,DLR-03,20241008.0,17000.0,5.44,16075.2,Completed
ORD-02203,OPP-04042,LD-01512,ACC-00635,CON-00915,VHL-023,DLR-10,20231003.0,52000.0,2.71,50590.8,Completed
ORD-02204,OPP-04043,LD-14770,ACC-00126,CON-02520,VHL-026,DLR-03,20230925.0,43000.0,3.56,41469.2,Completed
ORD-02205,OPP-04044,LD-08201,ACC-01268,CON-00451,VHL-019,DLR-05,20240508.0,29000.0,4.07,27819.7,Completed
ORD-02206,OPP-04045,LD-11086,ACC-02130,CON-04551,VHL-006,DLR-10,20240909.0,36000.0,9.96,32414.4,Completed
ORD-02207,OPP-04046,LD-15484,ACC-01482,CON-05664,VHL-041,DLR-09,20240528.0,48000.0,3.28,46425.6,Completed
ORD-02208,OPP-04047,LD-01514,ACC-00568,CON-04289,VHL-037,DLR-12,20240702.0,45000.0,7.29,41719.5,Completed
ORD-02209,OPP-04048,LD-05072,ACC-01167,CON-05054,VHL-029,DLR-09,20230221.0,37000.0,7.55,34206.5,Completed
ORD-02210,OPP-04049,LD-14615,ACC-02719,CON-01854,VHL-001,DLR-11,20241009.0,18000.0,9.18,16347.6,Completed
ORD-02211,OPP-04051,LD-02310,ACC-01664,CON-04636,VHL-023,DLR-06,20240512.0,52000.0,2.77,50559.6,Completed
ORD-02212,OPP-04052,LD-07799,ACC-01779,CON-02505,VHL-015,DLR-05,20231024.0,48000.0,4.87,45662.4,Completed
ORD-02213,OPP-04053,LD-14138,ACC-02347,CON-01849,VHL-028,DLR-04,20230726.0,51000.0,3.34,49296.6,Completed
ORD-02214,OPP-04054,LD-04814,ACC-00888,CON-03825,VHL-043,DLR-07,20240817.0,82000.0,3.85,78843.0,Completed
ORD-02215,OPP-04056,LD-03290,ACC-03140,CON-01664,VHL-042,DLR-12,20241110.0,62000.0,5.8,58404.0,Completed
ORD-02216,OPP-04059,LD-08517,ACC-02085,CON-05227,VHL-003,DLR-03,20240122.0,26000.0,3.92,24980.8,Completed
ORD-02217,OPP-04061,LD-13507,ACC-02735,CON-01834,VHL-006,DLR-01,20230928.0,36000.0,3.79,34635.6,Completed
ORD-02218,OPP-04062,LD-12377,ACC-01595,CON-01226,VHL-036,DLR-03,20241030.0,39000.0,4.04,37424.4,Completed
ORD-02219,OPP-04065,LD-13638,ACC-00197,CON-03572,VHL-028,DLR-01,20231218.0,51000.0,11.23,45272.7,Completed
ORD-02220,OPP-04068,LD-14711,ACC-02579,CON-01706,VHL-023,DLR-11,20231011.0,52000.0,6.58,48578.4,Completed
ORD-02221,OPP-04069,LD-07901,ACC-02630,CON-01775,VHL-017,DLR-09,20230303.0,27000.0,10.35,24205.5,Completed
ORD-02222,OPP-04070,LD-03697,ACC-00904,CON-03221,VHL-040,DLR-04,20230804.0,68000.0,2.01,66633.2,Completed
ORD-02223,OPP-04071,LD-03625,ACC-01805,CON-00311,VHL-041,DLR-10,20230528.0,48000.0,2.89,46612.8,Completed
ORD-02224,OPP-04072,LD-05809,ACC-00239,CON-00952,VHL-037,DLR-06,20230225.0,45000.0,2.97,43663.5,Completed
ORD-02225,OPP-04073,LD-04141,ACC-02974,CON-02835,VHL-015,DLR-10,20230717.0,48000.0,5.59,45316.8,Completed
ORD-02226,OPP-04074,LD-13496,ACC-02443,CON-00995,VHL-002,DLR-03,20241114.0,22000.0,8.9,20042.0,Completed
ORD-02227,OPP-04081,LD-02610,ACC-01644,CON-03126,VHL-014,DLR-12,20231103.0,33000.0,3.37,31887.9,Completed
ORD-02228,OPP-04089,LD-11277,ACC-00196,CON-01479,VHL-009,DLR-05,20241231.0,35000.0,3.35,33827.5,Completed
ORD-02229,OPP-04091,LD-06097,ACC-00969,CON-04048,VHL-035,DLR-06,20230301.0,16000.0,5.06,15190.4,Completed
ORD-02230,OPP-04092,LD-12825,ACC-01632,CON-02309,VHL-024,DLR-08,20241007.0,24000.0,8.64,21926.4,Completed
ORD-02231,OPP-04093,LD-03127,ACC-01898,CON-02522,VHL-008,DLR-03,20230730.0,52000.0,2.87,50507.6,Completed
ORD-02232,OPP-04094,LD-11782,ACC-00765,CON-03295,VHL-025,DLR-04,20230530.0,69000.0,7.0,64170.0,Completed
ORD-02233,OPP-04098,LD-01605,ACC-02996,CON-00755,VHL-027,DLR-04,20230528.0,47000.0,5.56,44386.8,Completed
ORD-02234,OPP-04099,LD-11034,ACC-00949,CON-03826,VHL-043,DLR-01,20240210.0,82000.0,4.07,78662.6,Completed
ORD-02235,OPP-04101,LD-15850,ACC-01387,CON-05121,VHL-041,DLR-08,20231126.0,48000.0,3.23,46449.6,Completed
ORD-02236,OPP-04103,LD-14992,ACC-01650,CON-02071,VHL-006,DLR-05,20231024.0,36000.0,6.71,33584.4,Completed
ORD-02237,OPP-04104,LD-07732,ACC-01960,CON-05127,VHL-036,DLR-01,20230628.0,39000.0,7.96,35895.6,Completed
ORD-02238,OPP-04105,LD-02888,ACC-00967,CON-03344,VHL-009,DLR-07,20241107.0,35000.0,5.22,33173.0,Completed
ORD-02239,OPP-04108,LD-12168,ACC-01344,CON-02254,VHL-024,DLR-03,20240516.0,24000.0,4.12,23011.2,Completed
ORD-02240,OPP-04109,LD-14680,ACC-02781,CON-01832,VHL-031,DLR-09,20240717.0,45000.0,3.28,43524.0,Completed
ORD-02241,OPP-04114,LD-09798,ACC-02420,CON-03759,VHL-045,DLR-04,20240325.0,85000.0,7.68,78472.0,Completed
ORD-02242,OPP-04115,LD-14285,ACC-01762,CON-00741,VHL-039,DLR-04,20241009.0,58000.0,5.77,54653.4,Completed
ORD-02243,OPP-04116,LD-05797,ACC-00067,CON-00468,VHL-044,DLR-11,20230902.0,71000.0,4.79,67599.1,Completed
ORD-02244,OPP-04119,LD-14891,ACC-02079,CON-02745,VHL-015,DLR-11,20240110.0,48000.0,7.75,44280.0,Completed
ORD-02245,OPP-04121,LD-03220,ACC-00271,CON-05533,VHL-043,DLR-12,20230328.0,82000.0,4.59,78236.2,Completed
ORD-02246,OPP-04122,LD-12729,ACC-02565,CON-04254,VHL-026,DLR-06,20240310.0,43000.0,5.05,40828.5,Completed
ORD-02247,OPP-04123,LD-03366,ACC-02848,CON-05440,VHL-028,DLR-10,20231014.0,51000.0,6.62,47623.8,Completed
ORD-02248,OPP-04124,LD-01284,ACC-00964,CON-01906,VHL-036,DLR-06,20230628.0,39000.0,1.64,38360.4,Completed
ORD-02249,OPP-04126,LD-11077,ACC-02522,CON-00709,VHL-023,DLR-05,20230616.0,52000.0,8.41,47626.8,Completed
ORD-02250,OPP-04127,LD-04997,ACC-02516,CON-01598,VHL-001,DLR-07,20230130.0,18000.0,5.04,17092.8,Completed
ORD-02251,OPP-04129,LD-10079,ACC-02555,CON-03044,VHL-009,DLR-06,20241231.0,35000.0,5.94,32921.0,Completed
ORD-02252,OPP-04130,LD-06040,ACC-02944,CON-01925,VHL-025,DLR-02,20240527.0,69000.0,6.43,64563.3,Completed
ORD-02253,OPP-04131,LD-09006,ACC-01312,CON-03103,VHL-014,DLR-06,20230814.0,33000.0,8.7,30129.0,Completed
ORD-02254,OPP-04132,LD-13402,ACC-02635,CON-05409,VHL-031,DLR-12,20240529.0,45000.0,4.27,43078.5,Completed
ORD-02255,OPP-04133,LD-11703,ACC-01633,CON-01041,VHL-017,DLR-01,20240925.0,27000.0,8.63,24669.9,Completed
ORD-02256,OPP-04134,LD-14863,ACC-01511,CON-00129,VHL-019,DLR-03,20231225.0,29000.0,8.64,26494.4,Completed
ORD-02257,OPP-04137,LD-06051,ACC-00126,CON-00805,VHL-041,DLR-10,20240309.0,48000.0,4.2,45984.0,Completed
ORD-02258,OPP-04138,LD-08977,ACC-00721,CON-04111,VHL-041,DLR-04,20240613.0,48000.0,2.18,46953.6,Completed
ORD-02259,OPP-04139,LD-08341,ACC-01100,CON-00386,VHL-023,DLR-03,20240902.0,52000.0,5.58,49098.4,Completed
ORD-02260,OPP-04141,LD-10991,ACC-02505,CON-04423,VHL-016,DLR-06,20231107.0,19000.0,4.26,18190.6,Completed
ORD-02261,OPP-04143,LD-11193,ACC-01604,CON-04882,VHL-005,DLR-02,20240222.0,30000.0,6.61,28017.0,Completed
ORD-02262,OPP-04144,LD-15162,ACC-02238,CON-02431,VHL-035,DLR-06,20230605.0,16000.0,4.5,15280.0,Completed
ORD-02263,OPP-04147,LD-09823,ACC-00729,CON-00379,VHL-044,DLR-06,20231119.0,71000.0,3.37,68607.3,Completed
ORD-02264,OPP-04150,LD-11278,ACC-02067,CON-01189,VHL-020,DLR-06,20241111.0,25000.0,5.83,23542.5,Completed
ORD-02265,OPP-04154,LD-14559,ACC-00919,CON-01769,VHL-017,DLR-04,20240418.0,27000.0,8.62,24672.6,Completed
ORD-02266,OPP-04157,LD-02184,ACC-02137,CON-01144,VHL-002,DLR-11,20230514.0,22000.0,3.32,21269.6,Completed
ORD-02267,OPP-04158,LD-10228,ACC-01103,CON-01676,VHL-006,DLR-11,20230930.0,36000.0,4.67,34318.8,Completed
ORD-02268,OPP-04159,LD-01995,ACC-00861,CON-04192,VHL-015,DLR-05,20230426.0,48000.0,2.69,46708.8,Completed
ORD-02269,OPP-04160,LD-03971,ACC-01859,CON-03882,VHL-030,DLR-12,20240312.0,31000.0,3.29,29980.1,Completed
ORD-02270,OPP-04163,LD-07136,ACC-00976,CON-04288,VHL-013,DLR-09,20230202.0,28000.0,8.77,25544.4,Completed
ORD-02271,OPP-04164,LD-04263,ACC-00188,CON-03001,VHL-008,DLR-12,20240112.0,52000.0,5.58,49098.4,Completed
ORD-02272,OPP-04166,LD-00430,ACC-03153,CON-05683,VHL-026,DLR-11,20231114.0,43000.0,9.72,38820.4,Completed
ORD-02273,OPP-04167,LD-02853,ACC-00727,CON-05466,VHL-045,DLR-03,20241013.0,85000.0,1.25,83937.5,Completed
ORD-02274,OPP-04168,LD-15402,ACC-02852,CON-03029,VHL-041,DLR-06,20231013.0,48000.0,5.31,45451.2,Completed
ORD-02275,OPP-04169,LD-13217,ACC-02479,CON-04574,VHL-042,DLR-04,20230928.0,62000.0,4.31,59327.8,Completed
ORD-02276,OPP-04170,LD-03141,ACC-00028,CON-02533,VHL-001,DLR-10,20240725.0,18000.0,3.05,17451.0,Completed
ORD-02277,OPP-04172,LD-15318,ACC-00667,CON-00250,VHL-010,DLR-04,20240324.0,17000.0,8.14,15616.2,Completed
ORD-02278,OPP-04174,LD-02438,ACC-03090,CON-04249,VHL-023,DLR-05,20240806.0,52000.0,9.46,47080.8,Completed
ORD-02279,OPP-04175,LD-14802,ACC-00687,CON-02983,VHL-022,DLR-01,20241118.0,41000.0,6.48,38343.2,Completed
ORD-02280,OPP-04178,LD-00016,ACC-01300,CON-02158,VHL-033,DLR-12,20231212.0,28000.0,6.3,26236.0,Completed
ORD-02281,OPP-04179,LD-10963,ACC-00729,CON-01773,VHL-028,DLR-09,20241231.0,51000.0,10.07,45864.3,Completed
ORD-02282,OPP-04180,LD-11202,ACC-00340,CON-00632,VHL-002,DLR-04,20231006.0,22000.0,4.44,21023.2,Completed
ORD-02283,OPP-04181,LD-09567,ACC-00105,CON-00869,VHL-001,DLR-06,20231021.0,18000.0,5.42,17024.4,Completed
ORD-02284,OPP-04184,LD-06352,ACC-00538,CON-00439,VHL-014,DLR-10,20230821.0,33000.0,3.86,31726.2,Completed
ORD-02285,OPP-04185,LD-04260,ACC-01336,CON-02965,VHL-040,DLR-07,20230823.0,68000.0,6.78,63389.6,Completed
ORD-02286,OPP-04186,LD-11742,ACC-01328,CON-01920,VHL-016,DLR-05,20231205.0,19000.0,3.12,18407.2,Completed
ORD-02287,OPP-04187,LD-02237,ACC-02595,CON-00394,VHL-030,DLR-09,20240325.0,31000.0,2.8,30132.0,Completed
ORD-02288,OPP-04188,LD-13515,ACC-02794,CON-03632,VHL-010,DLR-03,20231014.0,17000.0,6.44,15905.2,Completed
ORD-02289,OPP-04190,LD-14815,ACC-00591,CON-03211,VHL-006,DLR-03,20241211.0,36000.0,9.96,32414.4,Completed
ORD-02290,OPP-04191,LD-03225,ACC-01733,CON-04531,VHL-029,DLR-02,20240912.0,37000.0,10.15,33244.5,Completed
ORD-02291,OPP-04192,LD-07325,ACC-02947,CON-03727,VHL-002,DLR-12,20240618.0,22000.0,7.1,20438.0,Completed
ORD-02292,OPP-04194,LD-04327,ACC-01511,CON-05196,VHL-005,DLR-09,20230909.0,30000.0,6.12,28164.0,Completed
ORD-02293,OPP-04197,LD-13747,ACC-00518,CON-04982,VHL-026,DLR-07,20231023.0,43000.0,4.21,41189.7,Completed
ORD-02294,OPP-04203,LD-08911,ACC-00725,CON-03249,VHL-010,DLR-04,20230627.0,17000.0,2.7,16541.0,Completed
ORD-02295,OPP-04204,LD-06801,ACC-01902,CON-02506,VHL-021,DLR-04,20240208.0,38000.0,10.6,33972.0,Completed
ORD-02296,OPP-04205,LD-02107,ACC-02303,CON-02290,VHL-020,DLR-08,20240825.0,25000.0,9.22,22695.0,Completed
ORD-02297,OPP-04206,LD-10052,ACC-00634,CON-01794,VHL-019,DLR-05,20230429.0,29000.0,6.85,27013.5,Completed
ORD-02298,OPP-04207,LD-11376,ACC-00584,CON-01249,VHL-038,DLR-04,20231010.0,52000.0,7.59,48053.2,Completed
ORD-02299,OPP-04208,LD-02984,ACC-01567,CON-04193,VHL-029,DLR-09,20240314.0,37000.0,7.1,34373.0,Completed
ORD-02300,OPP-04210,LD-05216,ACC-02644,CON-02227,VHL-028,DLR-05,20231230.0,51000.0,8.96,46430.4,Completed
ORD-02301,OPP-04211,LD-09183,ACC-00813,CON-03096,VHL-007,DLR-05,20231006.0,39000.0,2.51,38021.1,Completed
ORD-02302,OPP-04212,LD-00560,ACC-02313,CON-03864,VHL-039,DLR-03,20240504.0,58000.0,6.02,54508.4,Completed
ORD-02303,OPP-04213,LD-10821,ACC-01335,CON-02891,VHL-043,DLR-07,20240407.0,82000.0,7.77,75628.6,Completed
ORD-02304,OPP-04215,LD-10436,ACC-03002,CON-04331,VHL-001,DLR-05,20231205.0,18000.0,3.37,17393.4,Completed
ORD-02305,OPP-04216,LD-15846,ACC-02623,CON-05436,VHL-004,DLR-01,20230607.0,32000.0,4.62,30521.6,Completed
ORD-02306,OPP-04219,LD-06994,ACC-01312,CON-00093,VHL-011,DLR-10,20240321.0,34000.0,8.85,30991.0,Completed
ORD-02307,OPP-04220,LD-02230,ACC-00501,CON-05024,VHL-005,DLR-06,20240114.0,30000.0,4.46,28662.0,Completed
ORD-02308,OPP-04221,LD-06716,ACC-00897,CON-00989,VHL-039,DLR-08,20241231.0,58000.0,5.51,54804.2,Completed
ORD-02309,OPP-04223,LD-00481,ACC-02366,CON-03671,VHL-006,DLR-10,20230708.0,36000.0,4.09,34527.6,Completed
ORD-02310,OPP-04224,LD-12223,ACC-02931,CON-03228,VHL-037,DLR-06,20230422.0,45000.0,6.42,42111.0,Completed
ORD-02311,OPP-04225,LD-12008,ACC-02473,CON-05418,VHL-010,DLR-04,20240320.0,17000.0,3.44,16415.2,Completed
ORD-02312,OPP-04226,LD-15960,ACC-00012,CON-00250,VHL-034,DLR-05,20230809.0,40000.0,10.25,35900.0,Completed
ORD-02313,OPP-04229,LD-08442,ACC-00878,CON-04201,VHL-045,DLR-03,20240408.0,85000.0,4.48,81192.0,Completed
ORD-02314,OPP-04230,LD-00711,ACC-00567,CON-00536,VHL-031,DLR-01,20241101.0,45000.0,10.56,40248.0,Completed
ORD-02315,OPP-04231,LD-04228,ACC-00996,CON-01614,VHL-039,DLR-09,20230317.0,58000.0,4.91,55152.2,Completed
ORD-02316,OPP-04233,LD-15320,ACC-02245,CON-02012,VHL-039,DLR-11,20240315.0,58000.0,3.78,55807.6,Completed
ORD-02317,OPP-04235,LD-01144,ACC-02125,CON-01199,VHL-015,DLR-05,20231028.0,48000.0,5.91,45163.2,Completed
ORD-02318,OPP-04236,LD-12319,ACC-01431,CON-00586,VHL-002,DLR-08,20240201.0,22000.0,8.91,20039.8,Completed
ORD-02319,OPP-04237,LD-15445,ACC-02734,CON-02730,VHL-012,DLR-08,20230305.0,70000.0,7.55,64715.0,Completed
ORD-02320,OPP-04238,LD-03879,ACC-00250,CON-05025,VHL-017,DLR-06,20240106.0,27000.0,4.16,25876.8,Completed
ORD-02321,OPP-04239,LD-09262,ACC-00828,CON-02755,VHL-039,DLR-04,20230221.0,58000.0,7.46,53673.2,Completed
ORD-02322,OPP-04241,LD-03921,ACC-00449,CON-05104,VHL-017,DLR-07,20240521.0,27000.0,9.83,24345.9,Completed
ORD-02323,OPP-04242,LD-09135,ACC-00861,CON-00256,VHL-018,DLR-01,20230918.0,35000.0,5.62,33033.0,Completed
ORD-02324,OPP-04244,LD-04623,ACC-03070,CON-04444,VHL-043,DLR-04,20230924.0,82000.0,2.17,80220.6,Completed
ORD-02325,OPP-04245,LD-00054,ACC-00815,CON-01426,VHL-040,DLR-12,20240531.0,68000.0,1.17,67204.4,Completed
ORD-02326,OPP-04246,LD-11196,ACC-00233,CON-01923,VHL-007,DLR-02,20240204.0,39000.0,7.23,36180.3,Completed
ORD-02327,OPP-04247,LD-03094,ACC-02362,CON-02555,VHL-005,DLR-12,20230509.0,30000.0,3.57,28929.0,Completed
ORD-02328,OPP-04248,LD-11029,ACC-02814,CON-01247,VHL-001,DLR-01,20240128.0,18000.0,5.76,16963.2,Completed
ORD-02329,OPP-04249,LD-03564,ACC-00595,CON-00161,VHL-022,DLR-07,20240214.0,41000.0,3.34,39630.6,Completed
ORD-02330,OPP-04250,LD-00848,ACC-00474,CON-00559,VHL-032,DLR-01,20230419.0,58000.0,8.2,53244.0,Completed
ORD-02331,OPP-04252,LD-09000,ACC-00472,CON-04620,VHL-040,DLR-02,20230408.0,68000.0,5.62,64178.4,Completed
ORD-02332,OPP-04253,LD-02188,ACC-00475,CON-03675,VHL-010,DLR-10,20240116.0,17000.0,7.97,15645.1,Completed
ORD-02333,OPP-04260,LD-15706,ACC-03182,CON-01917,VHL-020,DLR-02,20231109.0,25000.0,8.49,22877.5,Completed
ORD-02334,OPP-04261,LD-04552,ACC-00722,CON-04616,VHL-027,DLR-03,20230819.0,47000.0,3.85,45190.5,Completed
ORD-02335,OPP-04263,LD-14240,ACC-02362,CON-01446,VHL-020,DLR-11,20240711.0,25000.0,10.8,22300.0,Completed
ORD-02336,OPP-04264,LD-04832,ACC-02443,CON-02398,VHL-038,DLR-03,20240827.0,52000.0,7.87,47907.6,Completed
ORD-02337,OPP-04266,LD-14535,ACC-02956,CON-00438,VHL-004,DLR-02,20230609.0,32000.0,9.96,28812.8,Completed
ORD-02338,OPP-04267,LD-03541,ACC-00880,CON-03195,VHL-037,DLR-09,20230224.0,45000.0,6.54,42057.0,Completed
ORD-02339,OPP-04268,LD-13582,ACC-00526,CON-00814,VHL-029,DLR-04,20240325.0,37000.0,7.62,34180.6,Completed
ORD-02340,OPP-04269,LD-11618,ACC-03180,CON-02803,VHL-004,DLR-02,20230528.0,32000.0,6.67,29865.6,Completed
ORD-02341,OPP-04272,LD-10654,ACC-03124,CON-05157,VHL-027,DLR-02,20231106.0,47000.0,5.8,44274.0,Completed
ORD-02342,OPP-04277,LD-00964,ACC-01767,CON-03044,VHL-020,DLR-02,20230806.0,25000.0,3.05,24237.5,Completed
ORD-02343,OPP-04278,LD-14009,ACC-00935,CON-03077,VHL-016,DLR-12,20240606.0,19000.0,7.82,17514.2,Completed
ORD-02344,OPP-04282,LD-14252,ACC-01023,CON-04007,VHL-038,DLR-03,20241010.0,52000.0,7.07,48323.6,Completed
ORD-02345,OPP-04285,LD-04274,ACC-01814,CON-02310,VHL-038,DLR-09,20240510.0,52000.0,5.36,49212.8,Completed
ORD-02346,OPP-04286,LD-08304,ACC-01524,CON-02646,VHL-023,DLR-08,20241205.0,52000.0,9.51,47054.8,Completed
ORD-02347,OPP-04288,LD-11349,ACC-01892,CON-04357,VHL-009,DLR-08,20230409.0,35000.0,2.85,34002.5,Completed
ORD-02348,OPP-04289,LD-07649,ACC-03151,CON-02320,VHL-018,DLR-04,20231231.0,35000.0,3.5,33775.0,Completed
ORD-02349,OPP-04296,LD-02396,ACC-02083,CON-04143,VHL-011,DLR-02,20231029.0,34000.0,5.71,32058.6,Completed
ORD-02350,OPP-04298,LD-12155,ACC-00196,CON-02623,VHL-008,DLR-09,20230821.0,52000.0,3.83,50008.4,Completed
ORD-02351,OPP-04299,LD-14485,ACC-02016,CON-04524,VHL-023,DLR-08,20241231.0,52000.0,5.09,49353.2,Completed
ORD-02352,OPP-04301,LD-15981,ACC-00745,CON-04970,VHL-012,DLR-05,20240421.0,70000.0,2.2,68460.0,Completed
ORD-02353,OPP-04302,LD-08688,ACC-01831,CON-00063,VHL-031,DLR-02,20241231.0,45000.0,10.23,40396.5,Completed
ORD-02354,OPP-04303,LD-07230,ACC-02033,CON-02997,VHL-021,DLR-10,20241026.0,38000.0,6.37,35579.4,Completed
ORD-02355,OPP-04306,LD-06805,ACC-01042,CON-05342,VHL-033,DLR-11,20240709.0,28000.0,9.9,25228.0,Completed
ORD-02356,OPP-04307,LD-06414,ACC-00610,CON-00814,VHL-020,DLR-01,20240602.0,25000.0,10.51,22372.5,Completed
ORD-02357,OPP-04309,LD-11556,ACC-00236,CON-00857,VHL-038,DLR-05,20240525.0,52000.0,4.33,49748.4,Completed
ORD-02358,OPP-04311,LD-07347,ACC-00478,CON-01625,VHL-026,DLR-09,20240504.0,43000.0,7.8,39646.0,Completed
ORD-02359,OPP-04314,LD-02530,ACC-02352,CON-00105,VHL-004,DLR-06,20241129.0,32000.0,6.42,29945.6,Completed
ORD-02360,OPP-04316,LD-09071,ACC-02494,CON-01478,VHL-038,DLR-05,20230812.0,52000.0,1.3,51324.0,Completed
ORD-02361,OPP-04317,LD-12229,ACC-02649,CON-04553,VHL-028,DLR-08,20241127.0,51000.0,9.77,46017.3,Completed
ORD-02362,OPP-04318,LD-15299,ACC-02483,CON-04568,VHL-022,DLR-04,20230401.0,41000.0,9.9,36941.0,Completed
ORD-02363,OPP-04319,LD-04257,ACC-02655,CON-02287,VHL-009,DLR-01,20240520.0,35000.0,5.94,32921.0,Completed
ORD-02364,OPP-04322,LD-12849,ACC-00609,CON-00741,VHL-024,DLR-02,20241030.0,24000.0,5.94,22574.4,Completed
ORD-02365,OPP-04324,LD-00738,ACC-00714,CON-03139,VHL-016,DLR-07,20230508.0,19000.0,4.9,18069.0,Completed
ORD-02366,OPP-04325,LD-10548,ACC-03019,CON-04865,VHL-038,DLR-02,20231028.0,52000.0,4.06,49888.8,Completed
ORD-02367,OPP-04326,LD-08521,ACC-02388,CON-05332,VHL-025,DLR-11,20240414.0,69000.0,7.14,64073.4,Completed
ORD-02368,OPP-04327,LD-02923,ACC-01828,CON-04992,VHL-040,DLR-12,20240114.0,68000.0,1.8,66776.0,Completed
ORD-02369,OPP-04328,LD-15086,ACC-00677,CON-05369,VHL-005,DLR-12,20240126.0,30000.0,2.54,29238.0,Completed
ORD-02370,OPP-04332,LD-06413,ACC-00390,CON-03250,VHL-005,DLR-11,20230706.0,30000.0,2.22,29334.0,Completed
ORD-02371,OPP-04333,LD-09936,ACC-00343,CON-03415,VHL-037,DLR-09,20231122.0,45000.0,7.31,41710.5,Completed
ORD-02372,OPP-04336,LD-03227,ACC-02710,CON-01473,VHL-040,DLR-10,20230325.0,68000.0,5.38,64341.6,Completed
ORD-02373,OPP-04337,LD-14651,ACC-02239,CON-01218,VHL-012,DLR-07,20231222.0,70000.0,8.52,64036.0,Completed
ORD-02374,OPP-04339,LD-02703,ACC-02138,CON-04078,VHL-033,DLR-10,20230502.0,28000.0,6.56,26163.2,Completed
ORD-02375,OPP-04340,LD-15838,ACC-02077,CON-02001,VHL-021,DLR-04,20230611.0,38000.0,10.84,33880.8,Completed
ORD-02376,OPP-04341,LD-10793,ACC-00707,CON-04664,VHL-038,DLR-06,20241226.0,52000.0,7.53,48084.4,Completed
ORD-02377,OPP-04343,LD-06056,ACC-00737,CON-03918,VHL-002,DLR-04,20240901.0,22000.0,5.79,20726.2,Completed
ORD-02378,OPP-04344,LD-12418,ACC-01227,CON-03258,VHL-017,DLR-05,20240630.0,27000.0,5.92,25401.6,Completed
ORD-02379,OPP-04345,LD-12848,ACC-00647,CON-05422,VHL-017,DLR-08,20230330.0,27000.0,3.32,26103.6,Completed
ORD-02380,OPP-04346,LD-04802,ACC-01108,CON-01714,VHL-044,DLR-01,20241231.0,71000.0,4.5,67805.0,Completed
ORD-02381,OPP-04347,LD-06841,ACC-02293,CON-04919,VHL-034,DLR-07,20240511.0,40000.0,7.9,36840.0,Completed
